Author_id,Isbn
320,9780312963002
321,9780345430472
322,9780345435866
323,9780345435866
324,9780380728725
325,9780380818402
326,9780380818402
327,9780449912300
328,9780553291988
329,9780671018931
330,9780812541649
331,9780312988692
332,9780486282114
181,9780486282114
333,9780670815371
334,9780385313742
335,9781575843360
62,9780684193953
176,9780345371980
336,9780345371980
337,9780380730131
338,9781573228732
339,9789681500559
340,9780380711109
341,9780452283916
145,9780425120279
342,9780671534844
343,9780380728275
344,9780446606196
345,9780771076008
346,9780771076008
347,9780771088193
348,9781559703239
349,9783596214624
350,9783596214624
351,9780062770509
352,9780671847548
353,9780060188733
271,9780140374247
354,9780140374247
355,9780142001745
356,9780142001745
357,9780195086294
358,9780195086294
359,9780195086294
133,9780312995423
360,9780380704583
361,9780380815920
25,9780385416344
362,9780385418492
25,9780385424714
363,9780425098103
364,9780449005415
365,9780449202630
365,9780449207543
366,9780515128550
176,9780517577400
367,9780590450874
368,9780590450874
369,9780590450874
367,9780590481373
368,9780590481373
370,9780671036195
371,9780684177731
372,9780684180205
370,9780743411264
373,9780743470384
374,9780762188574
375,9780767905930
376,9780800706548
377,9780801096679
378,9780849953019
379,9780891091967
380,9780915811533
381,9780927545372
382,9781575024172
383,9781880185001
384,9780140345803
385,9780156528207
386,9780380012862
387,9780451154910
388,9780785815143
389,9780875421285
390,9781567184297
391,9781567187960
392,9781862047624
393,9780020437505
393,9780020437505
394,9780198320265
395,9780198320265
396,9780373196982
397,9780373245581
398,9780451527745
399,9780451527745
61,9780671867119
400,9780812504200
150,9780060173289
401,9780060973896
402,9780060973896
302,9780061013515
403,9780140104684
404,9780312143374
405,9780316666343
406,9780394568942
407,9780440224679
408,9780449002636
409,9780449213773
410,9780452279698
409,9780553569056
411,9780679427438
412,9780679725398
413,9780802114365
414,9780803233010
415,9780803233010
416,9780819154941
417,9780897322331
418,9780940322974
419,9780940322974
420,9781573225120
421,9781579651657
422,9781878424310
423,9780600586890
424,9781853260629
425,9781857938012
426,9780060804152
427,9780140382655
428,9780152012960
429,9780312283780
187,9780345297709
187,9780345313096
430,9780345335463
431,9780345416841
432,9780385333405
25,9780440211457
433,9780449212080
434,9780553582680
435,9780590947251
436,9780590947251
437,9780743458290
438,9780743458290
439,9780786913879
440,9780801491825
441,9780816729913
442,9780843136685
443,9780843136685
444,9780843136685
445,9780866119535
446,9780866119535
447,9780866119535
281,9780866119566
448,9780866119566
449,9780870441660
450,9780870441660
451,9781561561421
452,9781561561421
453,9781561561421
162,9780553210095
430,9780553258523
333,9780688163723
454,9781569471098
455,9780553580990
405,9780316168816
308,9780140238280
456,9780316314923
348,9780345424716
457,9780375414749
458,9780375726408
409,9780385503853
459,9780425156841
460,9780440226109
461,9780452277335
60,9780553802481
462,9780671021009
463,9780767903578
464,9780805063899
465,9780679777434
466,9780553285345
467,9780486285528
179,9780671002480
468,9780812523386
469,9780895774668
470,9780020199090
471,9780385495141
472,9780679733829
66,9780842329125
67,9780842329125
473,9780345451262
474,9780740700231
475,9780380973545
476,9780380973545
477,9780393321579
142,9780743424424
478,9780786868018
479,9780786868018
480,9780786868018
481,9780446610179
482,9780684854953
483,9780684854953
61,9780743229876
484,9780380617623
485,9780380732333
486,9780385337137
487,9780440235057
487,9780445402041
488,9780618119769
489,9780871138644
490,9780026329859
491,9780060621254
55,9780060915544
55,9780060917012
492,9780060925000
282,9780060932756
151,9780061000287
493,9780192815316
494,9780192815316
495,9780312195519
496,9780380792665
497,9780393048971
183,9780399137808
62,9780399147395
64,9780451203045
498,9780451410559
499,9780451523310
500,9780486281964
501,9780486292946
502,9780517626399
412,9780684824444
503,9780743458306
504,9780812966664
505,9780819215635
506,9780819215635
507,9780819215635
508,9780880011020
509,9781561011520
510,9781877727085
511,9781877727085
512,9780486206172
513,9780486206172
514,9780312278588
515,9780312278588
516,9780140370904
517,9780674511255
518,9780030096181
519,9780030096181
520,9780312965747
521,9780345374653
522,9780395710906
523,9780805210613
524,9780823032617
525,9780679310006
526,9780312288112
527,9780316171106
528,9780380710218
529,9780515118650
530,9780553289060
531,9780671000301
61,9780671673680
532,9781561672035
533,9780425178249
534,9780425178249
535,9780618173877
249,9780156027328
536,9780375403583
537,9780385721424
538,9780451202345
539,9780743418195
540,9780385335409
541,9780965746823
542,9780060923242
543,9780486272665
544,9780786015276
544,9780786015276
545,9780060913502
366,9780553272833
546,9780440225072
547,9780312145545
60,9780425181119
548,9780380732685
549,9780140286274
366,9780373484102
364,9780449907481
550,9780553107302
551,9780802138255
366,9780515127836
552,9780345441133
553,9780515134278
554,9780945586050
25,9780385490993
25,9780385424721
555,9780312980382
556,9780590419628
557,9780590419628
25,9780385472951
558,9780451195661
559,9780425182871
560,9780425182871
561,9780553564525
561,9780553564518
61,9780743412629
562,9780849943720
563,9780849943454
562,9780849943713
41,9780590406017
41,9780020442400
564,9780553225983
565,9780425177365
136,9780671868710
566,9780385498258
567,9780553202298
568,9780345313867
568,9780345369949
569,9780671701246
570,9780345353627
571,9780308102286
572,9780060171438
573,9780805056495
574,9780679401377
575,9781562827045
576,9781562827045
540,9780385306034
577,9780816152445
578,9780821772959
579,9780345379450
160,9780553576924
61,9780743206051
580,9780688169671
581,9780439319553
582,9780439319553
583,9780590870153
584,9780590870153
585,9780307001160
586,9780307001160
587,9780307001160
588,9780307001160
589,9780440441502
590,9780590687300
591,9780439061643
592,9780439569842
582,9780439569842
593,9780307118707
594,9780590418850
595,9780307201522
596,9780816728732
597,9780816728732
598,9780816728732
599,9780865050884
600,9780812519655
600,9780812524857
601,9780449211779
602,9781930722293
600,9780812521122
603,9780345251732
604,9781400077823
605,9780312995430
605,9780312312626
606,9780446394529
607,9780590021111
242,9780684842677
608,9780684842677
609,9780684842677
610,9780553578690
590,9780380709267
611,9780380709267
612,9780807565285
605,9780312986766
94,9780345413376
94,9780345413369
94,9780679893103
613,9780061096099
579,9780345369062
579,9780451184719
601,9780449209127
614,9780060938451
615,9780804119528
616,9780060575809
616,9780060558864
617,9780767912914
618,9780553298864
619,9780385335676
64,9780440122098
620,9780671525835
188,9780553279573
621,9780061009051
622,9780060930189
623,9780516076270
50,9780679450436
624,9780821775868
624,9780821770207
625,9780670855759
626,9780553562811
129,9780446364195
627,9780446519137
628,9780425179673
629,9780061042942
630,9780399144462
631,9780399144462
154,9780965404563
632,9780060157814
633,9780060157814
634,9780060930707
635,9780312206765
636,9780316116022
637,9780156013963
638,9780385314015
639,9780743444163
640,9780618231614
641,9781567920048
642,9780811203227
643,9781573229142
644,9780787955670
645,9780787955670
646,9780787955670
647,9780425174487
648,9780385496902
649,9780446523998
650,9780446523998
651,9780446523998
652,9780140185218
653,9780140185218
654,9780684717258
655,9780684717258
656,9780486272740
657,9780486272740
658,9780062507242
659,9780684801223
660,9781576737354
661,9780060083298
662,9780446672214
663,9780140293241
664,9780807070710
665,9780807070710
666,9780743213837
667,9780345305473
668,9780061080517
669,9780142000205
670,9780316735025
671,9781931561464
135,9780156007108
672,9780062517852
52,9780679767787
673,9780449911686
674,9780425169629
673,9780449207758
673,9780449245699
675,9780140029406
675,9780140021561
676,9782253004028
677,9782253004028
678,9782253005278
679,9782253005278
680,9782253006701
681,9782253006701
682,9782253006701
683,9782266084376
684,9782070362387
685,9782266029469
685,9782266029469
686,9782253007104
687,9782253007104
688,9782253007104
188,9782070417742
689,9782070417742
690,9782070417742
691,9782266033688
692,9782070384341
693,9782070384341
676,9782070538805
694,9782070538805
695,9782070334360
696,9782290314951
697,9782290005101
698,9783492207003
699,9783499177750
700,9783499177750
701,9783889774019
702,9783502670001
703,9780905762487
701,9783499222603
704,9783746670058
57,9780140620429
705,9783596144433
220,9783442724680
46,9783442724680
133,9780385504201
234,9780446525503
706,9780385500760
707,9780399147012
180,9780670892969
337,9780688180638
135,9780316789080
708,9780451197276
327,9780425184127
709,9780151001002
25,9780385505833
710,9780679442790
711,9780679442790
712,9780525943860
552,9780609605929
713,9780060191924
61,9780743206044
370,9780684864846
714,9780684867816
715,9780743406178
716,9780380978533
348,9780679603351
717,9780679410430
234,9780446523561
718,9780671042554
50,9780679450443
719,9780140107647
720,9780609606728
234,9780446527798
234,9780446531337
721,9781570717253
722,9780060192631
723,9780385420167
724,9780385420167
725,9780385420167
726,9780345339713
727,9780525944638
302,9780393040166
366,9780399147128
728,9780670031047
729,9780394574745
129,9780316969444
61,9780743230056
730,9780743230056
129,9780316693202
731,9780316693202
714,9780684868912
732,9780842336215
733,9780399148583
734,9780399148583
370,9780684864327
712,9780525944836
735,9780345428905
736,9780451176813
138,9780671525798
365,9780718144531
737,9780446602082
738,9780394551425
739,9780394551425
740,9780064407663
741,9780064407663
742,9780007100224
743,9782253148531
744,9782253148531
149,9782253043973
745,9782253043973
746,9782020315494
747,9780747549925
748,9780743462334
749,9780140253580
750,9780947782146
751,9780571203543
752,9780349101774
748,9780743222228
753,9781854795496
754,9780140292916
755,9781854795557
756,9781858813097
757,9782871290919
758,9782871290919
759,9780198604020
760,9781842151051
761,9782253063339
762,9781860198595
763,9780767908474
764,9780767908474
765,9781842040157
766,9780140622065
751,9780571209521
743,9782264009302
767,9781841952932
768,9780890877562
769,9780890877562
770,9781405200677
770,9780416196771
771,9780747538066
772,9780375501340
542,9780060927240
773,9780316776967
774,9781563410291
265,9780060934712
775,9781886383425
776,9781888451085
777,9780451450258
778,9781555835958
779,9780395877562
780,9780962893865
781,9781555834531
782,9780393318432
783,9780889740822
410,9781563410444
784,9781563899386
785,9781563411144
786,9780553579680
786,9780553579673
60,9780451181374
787,9780786889167
788,9780345370747
789,9780553574173
789,9780553574166
789,9780553574159
790,9780312287245
791,9780679801146
792,9780446300100
793,9780821750414
60,9780425142486
794,9780451456540
795,9780060006044
796,9780312906559
797,9780312906559
798,9780440117292
799,9780425049983
800,9780374386672
373,9780786886463
801,9780345395375
170,9780380788491
802,9780307215345
800,9780374343385
803,9780345403339
804,9780440226697
804,9780440219606
805,9780767903288
806,9780345429179
407,9780385299299
807,9781573229579
176,9780345418777
360,9780517201657
142,9780743211383
334,9780399143700
808,9781884777806
809,9780312977900
810,9780812521337
811,9780812521337
60,9780451205421
812,9780894342783
813,9780440218531
814,9780449207598
815,9780670844593
816,9780394575131
817,9780394559483
818,9780804001946
819,9780590897983
820,9780689832871
821,9780689832871
822,9780689829697
823,9780689829697
591,9780439042918
41,9780064409452
824,9780064409452
41,9780064405058
824,9780064405058
825,9780439221658
826,9780152162443
826,9780152162573
826,9780152162504
827,9781562477523
828,9780439221672
829,9780439221689
828,9780439221689
828,9780439221719
828,9780439221702
828,9780439221733
830,9780440415992
831,9780895872104
832,9780689835858
833,9780689835858
176,9780345391803
834,9780440219071
835,9781854245977
836,9781854245977
837,9782080105431
838,9783499133589
839,9783257201765
115,9783404121687
840,9783404121687
841,9783404121687
115,9783404118960
842,9783404118960
843,9783404118960
844,9783404118960
845,9780345356574
845,9780345346971
710,9780753804704
142,9780451155757
478,9780786890439
479,9780786890439
142,9780786890439
846,9780415928083
847,9780415928083
848,9780521427159
849,9780812923278
850,9780884111344
851,9780345428547
176,9780671694043
852,9780809015825
245,9780449006559
853,9780373250332
854,9780380820443
855,9780385497671
856,9780385497671
857,9780385497671
858,9780451454249
859,9780941423045
860,9780373871568
105,9780553101430
861,9780898151916
862,9780835949361
863,9780880701105
145,9780399145636
864,9780312853235
865,9780688048730
866,9780688048730
145,9780425161722
867,9780425161722
25,9780385493802
868,9780849916397
869,9781928791102
870,9781928791102
871,9780671751456
25,9780440211723
872,9780877192824
873,9780380002450
874,9780793133956
874,9780793133956
875,9780394178011
145,9780425134351
876,9780385479684
877,9780385479684
878,9780380754854
879,9780380538508
880,9780446611626
620,9780671742560
183,9780515122404
881,9780440222811
882,9780451204059
883,9780385333344
884,9780449131541
885,9780440120476
886,9780451188205
887,9780451188205
229,9780440130918
433,9780449001950
50,9780345404770
888,9780451185273
540,9780440224822
889,9780671779337
529,9780515134360
187,9780380759491
890,9780380759491
568,9783442098422
891,9783442098422
892,9780394578798
893,9781558505377
894,9780373245697
895,9780743201070
896,9780689835711
897,9780553256789
898,9780892967995
899,9780061064500
900,9780061064500
901,9781551668789
902,9780836230864
903,9780381999865
904,9780380817146
905,9780380752119
906,9780553212587
481,9780446364768
565,9780425166611
907,9780613129756
908,9780765341976
909,9780590514774
910,9780373037438
911,9780064472777
912,9780553581270
913,9780373750016
914,9780393030341
561,9780553561616
268,9780312422158
915,9780425139066
916,9780450029950
917,9780450029950
918,9780130139160
919,9780373196746
873,9780451524485
920,9780451524485
921,9780140065176
25,9780440221654
922,9780373123483
923,9780373123100
924,9780590225175
925,9780590225175
565,9780399143168
926,9780441322312
927,9780425124345
928,9780786889709
929,9780312282998
930,9780425137949
930,9780425128923
930,9780425113899
931,9780394820378
932,9780394820378
933,9780449134481
934,9780140363364
533,9780375821813
935,9780812516821
936,9780345348036
937,9780679420118
938,9780871137388
939,9780741409690
939,9780741407214
939,9780759612273
939,9780741402851
939,9781585007363
939,9780741411273
939,9780741403476
939,9780741403780
939,9780741403056
939,9780741405784
939,9780741402912
239,9780553568769
50,9780345381842
940,9780140620122
57,9780140620108
941,9780375420825
176,9780671745530
942,9780805062977
940,9780553211412
943,9780671510053
944,9781573229388
945,9780945397410
946,9780385334037
219,9780060914653
187,9780345347534
947,9780553213133
948,9783473540426
949,9780375507250
535,9780060529703
950,9780876850862
652,9780140274158
951,9780679743460
951,9780375704024
952,9780375704024
953,9780874067392
954,9780874067392
955,9780590484756
956,9780451527035
957,9780451527035
958,9781590520772
959,9781590520772
955,9780590484671
960,9780975311257
961,9780743237185
132,9780553586121
610,9780553584516
624,9780345341204
962,9781551662749
229,9780440175629
229,9780440216841
963,9780345443281
964,9780553285659
965,9780394800134
966,9780394800134
967,9780060972776
968,9780064401470
969,9780064401470
71,9780156001946
970,9780553263824
348,9780345418012
659,9780684801469
971,9780393961195
972,9780393961195
973,9780393961195
692,9789997522054
309,9780872203495
974,9780872203495
975,9780872203495
976,9780872203495
211,9780312420147
977,9780911104547
978,9780375401312
979,9780140253603
980,9780671789428
981,9781566193962
982,9780140169300
983,9780140077025
984,9780679732761
282,9780553273601
282,9780553273915
985,9780060256678
985,9780060256678
986,9780395927205
987,9781859671504
988,9781859671504
989,9781859671504
990,9781859671504
991,9780810935624
150,9780060928339
462,9780671003753
992,9780553268447
993,9780684844725
994,9780395051641
995,9780395051641
996,9780375705229
149,9780380015030
997,9780835607865
998,9781585742189
999,9781585742189
1000,9780806996028
1001,9780440215622
773,9780316777735
1002,9780375501852
1003,9780877733751
1004,9780805019360
1005,9780140070200
1006,9780140236583
754,9780140042399
1007,9781590520659
1008,9781590521991
1009,9781590521991
1010,9783446202214
1011,9783446202214
572,9783499134449
1012,9780671425173
1013,9780671726881
129,9780446601245
142,9780451124340
568,9780345384461
129,9780446604802
568,9780345422392
1014,9780679734772
1015,9780440414711
1016,9780689715624
1017,9780689715624
912,9780812539387
1018,9780152013363
930,9780425124819
80,9780345409461
1019,9780345409461
1020,9781558747340
1021,9780373250172
1022,9780763615383
1023,9780965975407
1024,9780965975407
1025,9780965975407
1026,9780965975407
1027,9780141001777
1028,9780689309359
451,9780451523365
1029,9780786884629
1030,9780449005569
1031,9780671027346
1032,9780786927081
1033,9780786927081
1034,9780684831053
282,9780060194918
1035,9780060194918
1036,9780684819068
1037,9780375420672
1038,9780140368550
1039,9780395353417
282,9780066211619
1040,9780066211619
1041,9780312254162
1042,9780312254162
1043,9783453147249
1044,9783746611228
1045,9783492229333
1046,9783453177802
1047,9783423009157
1048,9783596133314
1049,9783822813393
1050,9783426871874
1051,9783453171978
459,9783423620000
1052,9783423620000
726,9780345375223
726,9780345375216
1053,9780345375216
1054,9780345458292
652,9780140042528
265,9780380789030
1055,9780446677578
1056,9780345358790
572,9780060964047
1057,9780380558483
1058,9781558171398
1059,9780425121047
1060,9780441317509
1061,9780804102278
1062,9780812551389
845,9780345298980
845,9780345316998
845,9780345310422
845,9780345310309
845,9780345310293
845,9780345310118
1063,9780679734055
707,9780451130440
1064,9780553266504
407,9780440206156
40,9780345370778
1065,9780441366941
1066,9780441366941
1067,9780441366941
1068,9780441366941
1069,9780553574838
1070,9780553574838
1071,9780915950836
1072,9780060242381
1073,9780452265349
624,9780743457941
366,9780373484225
1074,9780553205756
1075,9780060171513
1076,9780312421007
1077,9780786000982
265,9780380789016
1078,9780451135988
360,9780380018178
1079,9780679004783
1080,9780684825823
1081,9780517395752
1082,9780671014209
220,9780679457312
1083,9780394557434
1084,9780553571653
495,9780312169787
1085,9780942257328
1086,9780805008951
1087,9780786866274
1088,9780151000630
8,9780151000630
1089,9780140266771
980,9780156444507
717,9780679723424
1090,9780441004010
1091,9780671500542
267,9780140620337
543,9780460878265
1092,9780460878265
199,9783257061260
1093,9783257061260
1094,9783453210998
1095,9783404126668
234,9783453177628
1096,9783453177628
1097,9783453863590
1098,9783499108518
1099,9783518367063
1031,9783453199767
1100,9783746670140
1101,9783746670140
1043,9783453088436
1102,9780425137017
1103,9780425137017
1104,9780425137017
1105,9780425137017
1106,9780553572490
105,9780553576979
1107,9780451450609
1108,9780441001330
1109,9780451454676
1110,9780373257072
1111,9780441435357
1112,9780373092239
1113,9780373057290
1114,9780373058440
752,9780349103235
219,9780571197774
1115,9780679745655
492,9780571200382
1116,9780785268482
1117,9780785268482
1118,9780785268482
1119,9780140445039
1120,9780140445039
1121,9780140445039
1122,9780851707778
1123,9780006276197
1123,9780551031128
1123,9780551030688
1123,9780551032514
1124,9780551032514
242,9780006498407
86,9780140431261
223,9780099771517
1125,9780486265865
136,9780671025359
950,9780876855577
1126,9780330376136
1127,9780140272659
1128,9783407780027
1128,9783407780027
1128,9783407780119
1128,9783407780119
1129,9783257250398
1130,9783257250398
1129,9783257250053
1130,9783257250053
1131,9783257250466
1132,9783442435951
1133,9783442435838
1134,9783442435838
1135,9783608919721
1136,9783608919721
1137,9783608919721
1138,9783453132269
1139,9783453132269
1140,9783794116645
1141,9783794116645
1128,9783407805737
1128,9783407805850
942,9780385720922
942,9780385498722
1142,9780972948500
1143,9780972948500
482,9780380813810
79,9782070372294
1144,9782264030542
1145,9780030615320
1146,9780836217636
1147,9780140099836
251,9780385314749
1148,9780316107419
1149,9780894803703
365,9780449221167
1150,9780553801033
955,9780590457224
1151,9780316929196
1152,9780553052848
278,9780140390698
1153,9780140390698
1154,9780140390698
1155,9780439404372
1156,9780439404372
1157,9780939766024
1158,9780939766024
1159,9780679741015
1160,9780345307675
93,9780425071427
430,9780345297686
278,9780766607118
1161,9780766607118
1162,9780766607118
1163,9781573225786
1164,9780380754847
1165,9780380754847
430,9780345368942
430,9780345331601
1166,9780425050804
1167,9780441009626
339,9780553296983
1168,9780553296983
1169,9780553296983
1170,9781895383126
1171,9780375724572
1172,9780671638849
1173,9780553140439
1174,9780029087107
596,9780425050750
788,9780345285546
1175,9780345285546
788,9780345290243
187,9780345301871
142,9780451169532
77,9780671683900
276,9780385335881
276,9780385335485
348,9780553258004
1176,9780671679620
1177,9780375704048
860,9780373871278
1178,9780373484072
464,9780805063882
1179,9780689860201
1180,9780671568801
1181,9781573228565
455,9780553582659
1182,9780515133998
366,9780373218400
1183,9780449217863
1184,9780671573027
1184,9780671573027
1185,9780517006450
1186,9780786867080
1187,9780786867080
1188,9781569471807
1189,9780374216498
1190,9780312274573
1191,9780316825337
1192,9780871137630
1193,9780679419150
151,9780060192891
1194,9780826308795
1195,9780140259193
1196,9780345435248
265,9780441003259
254,9780441003259
579,9780451202505
234,9780446606813
1197,9780671028374
1198,9780451181466
343,9780399149757
1199,9780345384737
1200,9780671759360
1201,9780830724987
565,9780399146008
1202,9783442720002
1203,9780515132632
1204,9780449906712
1205,9780688124403
1206,9780929587080
1207,9781559701174
1208,9781559701174
1209,9780688105402
1210,9780871130297
1211,9780440500094
1212,9781570362088
55,9780060930530
1213,9780375702709
1214,9780449909287
1215,9780671038182
1216,9780060916503
1217,9780756401450
1218,9780963270702
1219,9780399242564
1220,9780552996006
430,9780708881293
1221,9780708881293
754,9780142000663
94,9780590542449
94,9780590112895
94,9780590660549
348,9780345361790
1222,9780552999519
1223,9780416195132
1224,9780855030223
1224,9780855030223
289,9780861638529
1225,9780861638529
1226,9780575073319
1226,9780575073005
1227,9780394404288
1228,9780006369882
1229,9781578562336
1230,9780345458919
1231,9780385312585
171,9780060929886
1232,9780140317930
1233,9780140317930
1234,9780743225403
1235,9780553256697
1236,9780553256697
1237,9780553256697
1238,9780785263784
1239,9780785263784
1240,9780802433244
52,9780375413087
246,9781400034772
1241,9780385333030
1078,9780451163752
1242,9780440414520
1243,9780786885688
1244,9780671880187
1245,9781558506459
1246,9780895773531
1247,9780385247740
1248,9780385247740
229,9780385293549
1249,9780802069344
1250,9780671721039
438,9780671311896
788,9780345387004
1251,9780375705045
1220,9780767902526
1252,9780892967049
1253,9780553377866
1254,9780553377866
1255,9780472113651
1256,9780609608449
1257,9780670032426
1258,9780915811335
18,9781558744608
19,9781558744608
20,9781558744608
8,9780804107532
400,9780451526502
726,9780345325815
1259,9780440237679
1260,9780141310886
1261,9780439090131
1262,9780140244823
1263,9781556430688
1263,9780964782600
1264,9780964782600
1263,9781556431524
1265,9780553346763
1266,9780884043140
1267,9780743221993
1268,9780312983215
1269,9780553486414
1270,9783478088534
1271,9783821807058
1272,9780865532168
1273,9780590406406
953,9781566197151
1274,9780805210316
1275,9780805210316
1276,9780312279998
25,9780385508414
25,9780385510431
1277,9780848705459
